match_id,team1,team2,winner,team1_winrate,team2_winrate,winrate_diff,team1_recent_form,team2_recent_form,form_diff,team1_avg_rnd_diff,team2_avg_rnd_diff,rnd_diff_diff,avg_map_rnd_diff,maps_won_team1,maps_won_team2,total_rnd_diff,total_score,team1_team_avg_rating,team2_team_avg_rating,team_avg_rating_diff,team1_team_avg_acs,team2_team_avg_acs,team_avg_acs_diff,team1_team_avg_KD,team2_team_avg_KD,team_avg_KD_diff,team1_team_avg_kast,team2_team_avg_kast,team_avg_kast_diff,team1_team_avg_adr,team2_team_avg_adr,team_avg_adr_diff,team1_team_avg_kpr,team2_team_avg_kpr,team_avg_kpr_diff,team1_team_avg_apr,team2_team_avg_apr,team_avg_apr_diff,team1_team_avg_fkpr,team2_team_avg_fkpr,team_avg_fkpr_diff,team1_norm_rating,team2_norm_rating,norm_rating_diff,team1_norm_acs,team2_norm_acs,norm_acs_diff,team1_norm_KD,team2_norm_KD,norm_KD_diff,team1_norm_kast,team2_norm_kast,norm_kast_diff,team1_norm_adr,team2_norm_adr,norm_adr_diff,team1_norm_kpr,team2_norm_kpr,norm_kpr_diff,team1_norm_apr,team2_norm_apr,norm_apr_diff,team1_norm_fkpr,team2_norm_fkpr,norm_fkpr_diff,team1_composite_score,team2_composite_score,composite_score_diff
221952,Optix Fem,KRÜ BLAZE,0,0.0,1.0,-1.0,0.0,1.0,-1.0,-16.0,16.4,-32.4,-7.0,0,2,-14,2,1.0,1.1,-0.1,197.0,205.9,-8.9,1.0,1.16,-0.16,0.72,0.74,-0.02,132.0,134.8,-2.8,0.7,0.7,-0.0,0.25,0.28,-0.03,0.1,0.09,0.01,0.0,1.567,-1.567,0.0,-0.391,0.391,0.0,1.831,-1.831,0.0,1.865,-1.865,0.0,-0.321,0.321,0.0,0.187,-0.187,0.0,0.54,-0.54,0.0,-1.951,1.951,0.0,0.812,-0.812
189055,LOUD,NRG,1,0.875,0.688,0.188,0.9,0.8,0.1,8.2,5.8,2.4,2.7,3,0,8,3,1.0,1.1,-0.1,204.8,211.6,-6.8,1.01,1.1,-0.1,0.71,0.74,-0.03,134.1,137.7,-3.6,0.7,0.7,-0.0,0.31,0.3,0.01,0.098,0.108,-0.01,-0.511,1.212,-1.723,-0.531,0.328,-0.859,-0.826,0.95,-1.776,-0.235,1.865,-2.1,-0.449,0.246,-0.695,-0.679,0.328,-1.007,1.887,1.423,0.464,-1.197,-0.335,-0.862,-0.441,0.789,-1.23
213198,FNATIC,Team Liquid,0,1.0,0.643,0.357,1.0,0.7,0.3,12.8,4.0,8.8,-2.2,1,3,-9,4,1.0,1.1,-0.0,206.3,224.4,-18.1,1.07,1.13,-0.06,0.72,0.72,0.0,135.5,144.8,-9.3,0.7,0.8,-0.1,0.27,0.25,0.02,0.112,0.144,-0.032,0.097,1.06,-0.963,-0.347,1.94,-2.287,0.266,1.404,-1.138,0.08,0.08,0.0,-0.183,1.599,-1.782,-0.171,2.102,-2.273,-0.157,-1.179,1.022,-0.013,2.214,-2.227,0.107,1.192,-1.085
184522,Paper Rex,DRX,1,0.75,0.812,-0.062,0.8,0.8,0.0,10.8,-0.6,11.4,2.6,3,2,13,5,1.1,1.0,0.1,221.8,201.9,19.9,1.13,1.01,0.11,0.74,0.72,0.02,145.2,131.8,13.4,0.8,0.7,0.1,0.29,0.27,0.01,0.126,0.108,0.018,1.567,-0.798,2.365,1.611,-0.902,2.513,1.369,-0.691,2.06,1.533,0.239,1.294,1.68,-0.903,2.583,1.703,-1.085,2.788,0.586,-0.08,0.666,1.031,-0.308,1.339,1.431,-0.574,2.005
189059,Evil Geniuses,NRG,0,0.5,0.667,-0.167,0.6,0.7,-0.1,4.4,5.2,-0.8,-3.8,1,3,-15,4,1.0,1.1,-0.1,207.5,211.6,-4.1,1.03,1.1,-0.07,0.71,0.74,-0.03,134.6,137.7,-3.1,0.7,0.7,-0.0,0.26,0.3,-0.05,0.118,0.108,0.01,-0.511,1.212,-1.723,-0.195,0.328,-0.523,-0.405,0.95,-1.355,-0.547,1.865,-2.412,-0.364,0.246,-0.61,-0.243,0.328,-0.571,-0.714,1.423,-2.137,0.449,-0.335,0.784,-0.338,0.789,-1.127
213202,Team Liquid,FUT Esports,1,0.615,0.6,0.015,0.7,0.6,0.1,0.8,4.6,-3.8,6.0,3,0,18,3,1.1,1.0,0.1,224.4,200.6,23.8,1.13,1.0,0.13,0.72,0.71,0.01,144.8,131.7,13.1,0.8,0.7,0.1,0.25,0.29,-0.04,0.144,0.097,0.047,1.06,-0.756,1.816,1.94,-1.064,3.004,1.404,-0.982,2.386,0.08,-0.806,0.886,1.599,-0.919,2.518,2.102,-1.147,3.249,-1.179,0.85,-2.029,2.214,-1.318,3.532,1.192,-0.799,1.991
184521,DRX,T1,1,0.8,0.643,0.157,0.8,0.7,0.1,2.4,1.2,1.2,-0.2,3,2,-1,5,1.0,1.0,-0.0,201.9,210.1,-8.2,1.01,1.06,-0.05,0.72,0.71,0.01,131.8,136.2,-4.4,0.7,0.7,-0.0,0.27,0.27,0.0,0.108,0.112,-0.004,-0.798,-0.105,-0.693,-0.902,0.128,-1.03,-0.691,0.229,-0.92,0.239,-0.235,0.474,-0.903,-0.044,-0.859,-1.085,0.044,-1.129,-0.08,-0.25,0.17,-0.308,-0.013,-0.295,-0.574,-0.017,-0.557
189058,Cloud9,NRG,0,0.769,0.643,0.126,0.8,0.7,0.1,4.6,6.0,-1.4,-1.0,1,2,-3,3,1.1,1.1,-0.0,218.2,211.6,6.6,1.08,1.1,-0.03,0.73,0.74,-0.01,140.7,137.7,3.0,0.8,0.7,0.0,0.3,0.3,-0.0,0.12,0.108,0.012,0.503,1.212,-0.709,1.151,0.328,0.823,0.448,0.95,-0.502,1.042,1.865,-0.823,0.809,0.246,0.563,0.887,0.328,0.559,1.237,1.423,-0.186,0.598,-0.335,0.933,0.706,0.789,-0.083
189054,LOUD,Evil Geniuses,1,0.867,0.538,0.328,0.9,0.6,0.3,6.2,9.8,-3.6,4.0,2,1,12,3,1.0,1.0,0.0,204.8,207.5,-2.7,1.01,1.03,-0.02,0.71,0.71,0.0,134.1,134.6,-0.5,0.7,0.7,-0.0,0.31,0.26,0.06,0.098,0.118,-0.02,-0.511,-0.511,0.0,-0.531,-0.195,-0.336,-0.826,-0.405,-0.421,-0.235,-0.547,0.312,-0.449,-0.364,-0.085,-0.679,-0.243,-0.436,1.887,-0.714,2.601,-1.197,0.449,-1.646,-0.441,-0.338,-0.103
213201,Natus Vincere,FUT Esports,0,0.733,0.571,0.162,0.8,0.6,0.2,0.8,1.2,-0.4,-5.5,0,2,-11,2,1.1,1.0,0.1,217.1,200.6,16.5,1.11,1.0,0.11,0.72,0.71,0.02,142.0,131.7,10.3,0.8,0.7,0.1,0.27,0.29,-0.02,0.118,0.097,0.021,1.06,-0.756,1.816,1.013,-1.064,2.077,0.985,-0.982,1.967,0.558,-0.806,1.364,1.063,-0.919,1.982,1.093,-1.147,2.24,0.029,0.85,-0.821,0.449,-1.318,1.767,0.831,-0.799,1.63
213197,FNATIC,Team Liquid,1,1.0,0.667,0.333,1.0,0.8,0.2,12.4,1.8,10.6,4.5,2,0,9,2,1.0,1.1,-0.0,206.3,224.4,-18.1,1.07,1.13,-0.06,0.72,0.72,0.0,135.5,144.8,-9.3,0.7,0.8,-0.1,0.27,0.25,0.02,0.112,0.144,-0.032,0.097,1.06,-0.963,-0.347,1.94,-2.287,0.266,1.404,-1.138,0.08,0.08,0.0,-0.183,1.599,-1.782,-0.171,2.102,-2.273,-0.157,-1.179,1.022,-0.013,2.214,-2.227,0.107,1.192,-1.085
189056,Cloud9,LEVIATÁN,1,0.75,0.462,0.288,0.8,0.4,0.4,5.6,-5.4,11.0,3.7,2,1,11,3,1.1,1.1,-0.0,218.2,222.7,-4.5,1.08,1.14,-0.07,0.73,0.72,0.01,140.7,145.4,-4.7,0.8,0.8,-0.0,0.3,0.26,0.04,0.12,0.142,-0.022,0.503,1.314,-0.811,1.151,1.722,-0.571,0.448,1.644,-1.196,1.042,0.558,0.484,0.809,1.73,-0.921,0.887,1.569,-0.682,1.237,-0.714,1.951,0.598,2.091,-1.493,0.706,1.26,-0.554
213199,Natus Vincere,Giants Gaming,1,0.714,0.455,0.26,0.7,0.4,0.3,0.4,-0.4,0.8,4.0,2,0,8,2,1.1,1.0,0.1,217.1,197.0,20.1,1.11,1.0,0.11,0.72,0.72,0.0,142.0,132.0,10.0,0.8,0.7,0.1,0.27,0.25,0.02,0.118,0.1,0.018,1.06,0.0,1.06,1.013,0.0,1.013,0.985,0.0,0.985,0.558,0.0,0.558,1.063,0.0,1.063,1.093,0.0,1.093,0.029,0.0,0.029,0.449,0.0,0.449,0.831,0.0,0.831
189057,FURIA,NRG,0,0.462,0.615,-0.154,0.4,0.6,-0.2,-3.2,7.8,-11.0,-3.5,0,2,-7,2,1.0,1.1,-0.0,214.9,211.6,3.3,1.07,1.1,-0.04,0.71,0.74,-0.03,139.2,137.7,1.5,0.8,0.7,0.0,0.27,0.3,-0.03,0.132,0.108,0.024,0.047,1.212,-1.165,0.745,0.328,0.417,0.266,0.95,-0.684,-0.235,1.865,-2.1,0.527,0.246,0.281,0.609,0.328,0.281,0.029,1.423,-1.394,1.443,-0.335,1.778,0.272,0.789,-0.517
213200,FUT Esports,Team Vitality,1,0.538,0.417,0.122,0.5,0.4,0.1,2.4,-2.4,4.8,2.3,2,1,7,3,1.0,1.1,-0.1,200.6,222.3,-21.7,1.0,1.16,-0.16,0.71,0.73,-0.02,131.7,144.0,-12.3,0.7,0.8,-0.1,0.29,0.28,0.01,0.097,0.126,-0.029,-0.756,1.618,-2.374,-1.064,1.679,-2.743,-0.982,1.848,-2.83,-0.806,0.88,-1.686,-0.919,1.453,-2.372,-1.147,1.636,-2.783,0.85,0.401,0.449,-1.318,1.031,-2.349,-0.799,1.328,-2.127
189053,Cloud9,Evil Geniuses,0,0.818,0.5,0.318,0.8,0.5,0.3,11.2,6.6,4.6,-9.5,0,2,-19,2,1.1,1.0,0.0,218.2,207.5,10.7,1.08,1.03,0.05,0.73,0.71,0.02,140.7,134.6,6.1,0.8,0.7,0.0,0.3,0.26,0.04,0.12,0.118,0.002,0.503,-0.511,1.014,1.151,-0.195,1.346,0.448,-0.405,0.853,1.042,-0.547,1.589,0.809,-0.364,1.173,0.887,-0.243,1.13,1.237,-0.714,1.951,0.598,0.449,0.149,0.706,-0.338,1.044
189052,LOUD,FURIA,1,0.857,0.5,0.357,0.8,0.5,0.3,4.0,1.8,2.2,8.5,2,0,17,2,1.0,1.0,-0.0,204.8,214.9,-10.1,1.01,1.07,-0.06,0.71,0.71,0.0,134.1,139.2,-5.1,0.7,0.8,-0.0,0.31,0.27,0.04,0.098,0.132,-0.034,-0.511,0.047,-0.558,-0.531,0.745,-1.276,-0.826,0.266,-1.092,-0.235,-0.235,0.0,-0.449,0.527,-0.976,-0.679,0.609,-1.288,1.887,0.029,1.858,-1.197,1.443,-2.64,-0.441,0.272,-0.713
213196,Natus Vincere,Team Liquid,0,0.769,0.636,0.133,0.7,0.7,0.0,3.0,1.4,1.6,-2.5,0,2,-5,2,1.1,1.1,0.0,217.1,224.4,-7.3,1.11,1.13,-0.02,0.72,0.72,0.01,142.0,144.8,-2.8,0.8,0.8,-0.0,0.27,0.25,0.03,0.118,0.144,-0.026,1.06,1.06,0.0,1.013,1.94,-0.927,0.985,1.404,-0.419,0.558,0.08,0.478,1.063,1.599,-0.536,1.093,2.102,-1.009,0.029,-1.179,1.208,0.449,2.214,-1.765,0.831,1.192,-0.361
213195,FNATIC,FUT Esports,1,1.0,0.583,0.417,1.0,0.6,0.4,11.8,3.0,8.8,6.3,2,1,19,3,1.0,1.0,0.0,206.3,200.6,5.7,1.07,1.0,0.07,0.72,0.71,0.01,135.5,131.7,3.8,0.7,0.7,0.0,0.27,0.29,-0.02,0.112,0.097,0.015,0.097,-0.756,0.853,-0.347,-1.064,0.717,0.266,-0.982,1.248,0.08,-0.806,0.886,-0.183,-0.919,0.736,-0.171,-1.147,0.976,-0.157,0.85,-1.007,-0.013,-1.318,1.305,0.107,-0.799,0.906
209029,Nongshim RedForce,SLT Seongnam,0,0.364,0.0,0.364,0.4,0.0,0.4,-2.6,-5.0,2.4,-2.0,1,2,-6,3,1.0,1.0,0.0,206.6,197.0,9.6,1.07,1.0,0.07,0.73,0.72,0.01,132.4,132.0,0.4,0.7,0.7,0.0,0.29,0.25,0.04,0.11,0.1,0.01,-0.156,0.0,-0.156,-0.304,0.0,-0.304,0.303,0.0,0.303,1.042,0.0,1.042,-0.776,0.0,-0.776,-0.315,0.0,-0.315,0.958,0.0,0.958,-0.173,0.0,-0.173,0.008,0.0,0.008
189051,NRG,Evil Geniuses,0,0.667,0.455,0.212,0.6,0.4,0.2,11.4,4.2,7.2,-2.0,1,2,-6,3,1.1,1.0,0.1,211.6,207.5,4.1,1.1,1.03,0.07,0.74,0.71,0.03,137.7,134.6,3.1,0.7,0.7,0.0,0.3,0.26,0.05,0.108,0.118,-0.01,1.212,-0.511,1.723,0.328,-0.195,0.523,0.95,-0.405,1.355,1.865,-0.547,2.412,0.246,-0.364,0.61,0.328,-0.243,0.571,1.423,-0.714,2.137,-0.335,0.449,-0.784,0.789,-0.338,1.127
189050,LEVIATÁN,FURIA,0,0.5,0.455,0.045,0.4,0.4,0.0,-3.2,-2.6,-0.6,-4.3,1,2,-13,3,1.1,1.0,0.1,222.7,214.9,7.8,1.14,1.07,0.08,0.72,0.71,0.01,145.4,139.2,6.2,0.8,0.8,0.0,0.26,0.27,-0.02,0.142,0.132,0.01,1.314,0.047,1.267,1.722,0.745,0.977,1.644,0.266,1.378,0.558,-0.235,0.793,1.73,0.527,1.203,1.569,0.609,0.96,-0.714,0.029,-0.743,2.091,1.443,0.648,1.26,0.272,0.988
213194,Team Liquid,Team Vitality,1,0.6,0.455,0.145,0.6,0.4,0.2,3.4,-4.8,8.2,-1.0,2,1,-3,3,1.1,1.1,-0.0,224.4,222.3,2.1,1.13,1.16,-0.03,0.72,0.73,-0.01,144.8,144.0,0.8,0.8,0.8,0.0,0.25,0.28,-0.03,0.144,0.126,0.018,1.06,1.618,-0.558,1.94,1.679,0.261,1.404,1.848,-0.444,0.08,0.88,-0.8,1.599,1.453,0.146,2.102,1.636,0.466,-1.179,0.401,-1.58,2.214,1.031,1.183,1.192,1.328,-0.136
213193,Giants Gaming,FUT Esports,0,0.5,0.545,-0.045,0.5,0.5,0.0,3.6,-1.0,4.6,-5.0,0,2,-10,2,1.0,1.0,-0.0,197.0,200.6,-3.6,1.0,1.0,0.0,0.72,0.71,0.01,132.0,131.7,0.3,0.7,0.7,-0.0,0.25,0.29,-0.04,0.1,0.097,0.003,0.0,-0.756,0.756,0.0,-1.064,1.064,0.0,-0.982,0.982,0.0,-0.806,0.806,0.0,-0.919,0.919,0.0,-1.147,1.147,0.0,0.85,-0.85,0.0,-1.318,1.318,0.0,-0.799,0.799
206520,Mandatory,Gentle Mates,1,0.0,0.769,-0.769,0.0,0.8,-0.8,-2.0,3.2,-5.2,9.0,1,0,9,1,1.0,1.0,-0.0,197.0,209.4,-12.4,1.0,1.06,-0.06,0.72,0.71,0.01,132.0,136.1,-4.1,0.7,0.7,-0.0,0.25,0.27,-0.02,0.1,0.114,-0.014,0.0,0.047,-0.047,0.0,0.045,-0.045,0.0,0.119,-0.119,0.0,-0.391,0.391,0.0,-0.071,0.071,0.0,0.187,-0.187,0.0,-0.25,0.25,0.0,0.144,-0.144,0.0,0.003,-0.003
184520,T1,Gen.G,1,0.615,0.417,0.199,0.6,0.4,0.2,1.8,-8.0,9.8,3.0,2,0,6,2,1.0,1.0,0.0,210.1,202.6,7.5,1.06,1.05,0.01,0.71,0.72,-0.0,136.2,132.5,3.7,0.7,0.7,0.0,0.27,0.27,-0.0,0.112,0.102,0.01,-0.105,-0.258,0.153,0.128,-0.814,0.942,0.229,0.045,0.184,-0.235,-0.078,-0.157,-0.044,-0.761,0.717,0.044,-0.606,0.65,-0.25,-0.157,-0.093,-0.013,-0.842,0.829,-0.017,-0.349,0.332
184519,DRX,Paper Rex,0,0.857,0.727,0.13,0.9,0.8,0.1,7.2,9.8,-2.6,-7.5,0,2,-15,2,1.0,1.1,-0.1,201.9,221.8,-19.9,1.01,1.13,-0.11,0.72,0.74,-0.02,131.8,145.2,-13.4,0.7,0.8,-0.1,0.27,0.29,-0.01,0.108,0.126,-0.018,-0.798,1.567,-2.365,-0.902,1.611,-2.513,-0.691,1.369,-2.06,0.239,1.533,-1.294,-0.903,1.68,-2.583,-1.085,1.703,-2.788,-0.08,0.586,-0.666,-0.308,1.031,-1.339,-0.574,1.431,-2.005
209404,BBL Queens,G2 Gozen,0,1.0,0.818,0.182,1.0,0.8,0.2,7.2,13.6,-6.3,-0.4,2,3,-2,5,1.0,1.1,-0.1,197.0,217.1,-20.1,1.0,1.16,-0.16,0.72,0.74,-0.02,132.0,141.9,-9.9,0.7,0.8,-0.1,0.25,0.28,-0.03,0.1,0.11,-0.01,0.0,2.023,-2.023,0.0,1.015,-1.015,0.0,1.983,-1.983,0.0,2.199,-2.199,0.0,1.052,-1.052,0.0,1.501,-1.501,0.0,0.493,-0.493,0.0,-0.173,0.173,0.0,1.46,-1.46
184517,T1,ZETA DIVISION,1,0.583,0.455,0.129,0.6,0.5,0.1,3.8,-2.6,6.4,1.3,2,1,4,3,1.0,1.0,0.0,210.1,206.9,3.2,1.06,1.0,0.06,0.71,0.71,0.01,136.2,135.2,1.0,0.7,0.7,0.0,0.27,0.28,-0.01,0.112,0.11,0.002,-0.105,-0.663,0.558,0.128,-0.268,0.396,0.229,-0.943,1.172,-0.235,-0.857,0.622,-0.044,-0.248,0.204,0.044,-0.171,0.215,-0.25,0.401,-0.651,-0.013,-0.173,0.16,-0.017,-0.481,0.464
204443,Bilibili Gaming,EDward Gaming,0,0.708,0.8,-0.092,0.9,0.8,0.1,6.2,10.2,-4.0,-6.0,0,3,-18,3,1.0,1.0,-0.0,198.4,208.8,-10.4,0.98,1.04,-0.07,0.72,0.7,0.01,129.9,135.7,-5.8,0.7,0.7,-0.0,0.31,0.26,0.04,0.108,0.113,-0.005,-0.562,-0.502,-0.06,-1.347,-0.031,-1.316,-1.456,-0.122,-1.334,-0.078,-1.062,0.984,-1.27,-0.157,-1.113,-1.498,-0.051,-1.447,1.608,-0.467,2.075,-0.335,0.092,-0.427,-0.745,-0.244,-0.501
184518,Team Secret,Gen.G,0,0.538,0.364,0.175,0.5,0.4,0.1,-1.8,-10.4,8.6,-0.7,1,2,-2,3,1.0,1.0,-0.0,210.8,202.6,8.2,1.02,1.05,-0.04,0.72,0.72,0.0,137.5,132.5,5.0,0.7,0.7,0.0,0.29,0.27,0.02,0.12,0.102,0.018,-0.308,-0.258,-0.05,0.222,-0.814,1.036,-0.672,0.045,-0.717,0.239,-0.078,0.317,0.195,-0.761,0.956,-0.315,-0.606,0.291,0.772,-0.157,0.929,0.598,-0.842,1.44,-0.082,-0.349,0.267
184036,MIBR,100 Thieves,1,0.222,0.545,-0.323,0.222,0.5,-0.278,-15.6,-3.6,-12.0,3.7,2,1,11,3,1.1,1.1,0.0,221.6,219.4,2.2,1.15,1.09,0.06,0.73,0.73,0.0,144.4,141.4,3.0,0.8,0.8,0.0,0.26,0.27,-0.02,0.128,0.13,-0.002,1.415,1.01,0.405,1.591,1.306,0.285,1.78,0.772,1.008,1.042,1.042,0.0,1.522,0.955,0.567,1.703,1.23,0.473,-0.807,0.029,-0.836,1.171,1.308,-0.137,1.216,0.924,0.292
209408,G2 Gozen,Acend Rising,1,0.8,0.5,0.3,0.8,0.5,0.3,10.4,-1.5,11.9,9.7,3,0,29,3,1.1,1.0,0.1,217.1,197.0,20.1,1.16,1.0,0.16,0.74,0.72,0.02,141.9,132.0,9.9,0.8,0.7,0.1,0.28,0.25,0.03,0.11,0.1,0.01,2.023,0.0,2.023,1.015,0.0,1.015,1.983,0.0,1.983,2.199,0.0,2.199,1.052,0.0,1.052,1.501,0.0,1.501,0.493,0.0,0.493,-0.173,0.0,-0.173,1.46,0.0,1.46
184516,Paper Rex,T1,1,0.7,0.636,0.064,0.7,0.7,0.0,10.0,5.6,4.4,3.0,2,0,6,2,1.1,1.0,0.1,221.8,210.1,11.7,1.13,1.06,0.06,0.74,0.71,0.02,145.2,136.2,9.0,0.8,0.7,0.0,0.29,0.27,0.02,0.126,0.112,0.014,1.567,-0.105,1.672,1.611,0.128,1.483,1.369,0.229,1.14,1.533,-0.235,1.768,1.68,-0.044,1.724,1.703,0.044,1.659,0.586,-0.25,0.836,1.031,-0.013,1.044,1.431,-0.017,1.448
204445,Attacking Soul Esports,EDward Gaming,0,0.667,0.786,-0.119,0.667,0.8,-0.133,0.0,11.2,-11.2,-5.0,0,3,-15,3,1.0,1.0,-0.0,197.0,208.8,-11.8,1.0,1.04,-0.04,0.72,0.7,0.02,132.0,135.7,-3.7,0.7,0.7,-0.0,0.25,0.26,-0.01,0.1,0.113,-0.013,0.0,-0.502,0.502,0.0,-0.031,0.031,0.0,-0.122,0.122,0.0,-1.062,1.062,0.0,-0.157,0.157,0.0,-0.051,0.051,0.0,-0.467,0.467,0.0,0.092,-0.092,0.0,-0.244,0.244
184515,DRX,Team Secret,1,0.846,0.583,0.263,0.8,0.6,0.2,7.0,-0.2,7.2,4.3,2,1,13,3,1.0,1.0,-0.0,201.9,210.8,-8.9,1.01,1.02,-0.0,0.72,0.72,0.0,131.8,137.5,-5.7,0.7,0.7,-0.0,0.27,0.29,-0.02,0.108,0.12,-0.012,-0.798,-0.308,-0.49,-0.902,0.222,-1.124,-0.691,-0.672,-0.019,0.239,0.239,0.0,-0.903,0.195,-1.098,-1.085,-0.315,-0.77,-0.08,0.772,-0.852,-0.308,0.598,-0.906,-0.574,-0.082,-0.492
184035,LEVIATÁN,LOUD,0,0.545,0.846,-0.301,0.5,0.8,-0.3,3.4,1.2,2.2,-7.0,0,2,-14,2,1.1,1.0,0.1,222.7,204.8,17.9,1.14,1.01,0.14,0.72,0.71,0.01,145.4,134.1,11.3,0.8,0.7,0.1,0.26,0.31,-0.06,0.142,0.098,0.044,1.314,-0.511,1.825,1.722,-0.531,2.253,1.644,-0.826,2.47,0.558,-0.235,0.793,1.73,-0.449,2.179,1.569,-0.679,2.248,-0.714,1.887,-2.601,2.091,-1.197,3.288,1.26,-0.441,1.701
184061,BBL Esports,FUT Esports,0,0.333,0.5,-0.167,0.333,0.5,-0.167,2.2,-1.6,3.8,-7.0,0,2,-14,2,1.0,1.0,0.0,197.0,200.6,-3.6,1.02,1.0,0.02,0.71,0.71,0.0,129.7,131.7,-2.0,0.7,0.7,-0.0,0.29,0.29,0.0,0.102,0.097,0.005,-0.714,-0.756,0.042,-1.519,-1.064,-0.455,-0.595,-0.982,0.387,-0.547,-0.806,0.259,-1.309,-0.919,-0.39,-1.574,-1.147,-0.427,0.865,0.85,0.015,-0.842,-1.318,0.476,-0.829,-0.799,-0.03
184034,Cloud9,KRÜ Esports,1,0.8,0.0,0.8,0.8,0.0,0.8,12.4,-7.6,20.0,-0.3,2,1,-1,3,1.1,1.1,0.0,218.2,223.2,-5.0,1.08,1.09,-0.01,0.73,0.71,0.02,140.7,144.8,-4.1,0.8,0.8,-0.0,0.3,0.25,0.05,0.12,0.132,-0.012,0.503,0.401,0.102,1.151,1.791,-0.64,0.448,0.701,-0.253,1.042,-0.547,1.589,0.809,1.615,-0.806,0.887,1.366,-0.479,1.237,-1.086,2.323,0.598,1.443,-0.845,0.706,0.59,0.116
184060,KOI,Team Liquid,0,0.25,0.556,-0.306,0.25,0.556,-0.306,-6.2,-1.2,-5.0,-3.0,1,2,-9,3,1.0,1.1,-0.1,197.0,224.4,-27.4,1.0,1.13,-0.13,0.72,0.72,0.0,132.0,144.8,-12.8,0.7,0.8,-0.1,0.25,0.25,0.0,0.1,0.144,-0.044,0.0,1.06,-1.06,0.0,1.94,-1.94,0.0,1.404,-1.404,0.0,0.08,-0.08,0.0,1.599,-1.599,0.0,2.102,-2.102,0.0,-1.179,1.179,0.0,2.214,-2.214,0.0,1.192,-1.192
204442,Attacking Soul Esports,Bilibili Gaming,0,0.8,0.696,0.104,0.8,0.8,0.0,1.6,6.6,-5.0,-2.3,1,2,-7,3,1.0,1.0,-0.0,197.0,198.4,-1.4,1.0,0.98,0.02,0.72,0.72,0.0,132.0,129.9,2.1,0.7,0.7,0.0,0.25,0.31,-0.06,0.1,0.108,-0.008,0.0,-0.562,0.562,0.0,-1.347,1.347,0.0,-1.456,1.456,0.0,-0.078,0.078,0.0,-1.27,1.27,0.0,-1.498,1.498,0.0,1.608,-1.608,0.0,-0.335,0.335,0.0,-0.745,0.745
184514,T1,Gen.G,1,0.6,0.4,0.2,0.6,0.4,0.2,6.4,-11.0,17.4,3.0,2,1,9,3,1.0,1.0,0.0,210.1,202.6,7.5,1.06,1.05,0.01,0.71,0.72,-0.0,136.2,132.5,3.7,0.7,0.7,0.0,0.27,0.27,-0.0,0.112,0.102,0.01,-0.105,-0.258,0.153,0.128,-0.814,0.942,0.229,0.045,0.184,-0.235,-0.078,-0.157,-0.044,-0.761,0.717,0.044,-0.606,0.65,-0.25,-0.157,-0.093,-0.013,-0.842,0.829,-0.017,-0.349,0.332
204444,EDward Gaming,FunPlus Phoenix,1,0.769,0.643,0.126,0.8,0.7,0.1,9.2,4.6,4.6,5.5,2,0,11,2,1.0,1.0,0.0,208.8,205.3,3.5,1.04,1.01,0.03,0.7,0.71,-0.0,135.7,135.1,0.6,0.7,0.7,0.0,0.26,0.27,-0.0,0.113,0.114,-0.001,-0.502,-0.967,0.465,-0.031,-0.478,0.447,-0.122,-0.71,0.588,-1.062,-0.857,-0.205,-0.157,-0.267,0.11,-0.051,-0.752,0.701,-0.467,-0.343,-0.124,0.092,0.144,-0.052,-0.244,-0.612,0.368
184513,ZETA DIVISION,Team Secret,0,0.5,0.545,-0.045,0.5,0.5,0.0,-3.2,0.4,-3.6,-2.0,0,2,-4,2,1.0,1.0,-0.0,206.9,210.8,-3.9,1.0,1.02,-0.01,0.71,0.72,-0.01,135.2,137.5,-2.3,0.7,0.7,0.0,0.28,0.29,-0.01,0.11,0.12,-0.01,-0.663,-0.308,-0.355,-0.268,0.222,-0.49,-0.943,-0.672,-0.271,-0.857,0.239,-1.096,-0.248,0.195,-0.443,-0.171,-0.315,0.144,0.401,0.772,-0.371,-0.173,0.598,-0.771,-0.481,-0.082,-0.399
184033,NRG,Evil Geniuses,1,0.636,0.5,0.136,0.6,0.5,0.1,8.4,6.4,2.0,5.0,2,0,10,2,1.1,1.0,0.1,211.6,207.5,4.1,1.1,1.03,0.07,0.74,0.71,0.03,137.7,134.6,3.1,0.7,0.7,0.0,0.3,0.26,0.05,0.108,0.118,-0.01,1.212,-0.511,1.723,0.328,-0.195,0.523,0.95,-0.405,1.355,1.865,-0.547,2.412,0.246,-0.364,0.61,0.328,-0.243,0.571,1.423,-0.714,2.137,-0.335,0.449,-0.784,0.789,-0.338,1.127
184032,Sentinels,FURIA,1,0.333,0.5,-0.167,0.333,0.5,-0.167,-2.2,-2.8,0.6,0.0,2,1,0,3,1.1,1.0,0.0,213.8,214.9,-1.1,1.1,1.07,0.04,0.74,0.71,0.02,140.3,139.2,1.1,0.8,0.8,-0.0,0.29,0.27,0.02,0.106,0.132,-0.026,1.111,0.047,1.064,0.596,0.745,-0.149,0.95,0.266,0.684,1.699,-0.235,1.934,0.735,0.527,0.208,0.539,0.609,-0.07,0.958,0.029,0.929,-0.501,1.443,-1.944,0.792,0.272,0.52
