match_id,team1,team2,event,series,winner,score_diff,total_rnd_diff,num_maps,avg_round_diff,max_round_diff,min_round_diff,maps_played,t1_matches,t1_wins,t1_map_diff,t1_round_diff,t2_matches,t2_wins,t2_map_diff,t2_round_diff
278593,T1,EDward Gaming,TEN Global Invitational 2023,Group Stage–Round 1,0,-1,-4,1,-4.0,-4,-4,Haven,94,53,15,133,133,84,73,457
278589,DRX,EDward Gaming,TEN Global Invitational 2023,Group Stage–Round 1,0,-1,-2,1,-2.0,-2,-2,Breeze,118,70,27,178,133,84,73,457
276811,Acend Rising,G2 Gozen,Game Changers 2023 Stage III: EMEA,Playoffs–Lower Round 3,1,2,4,2,2.0,2,2,Bind|Split,5,2,-2,-34,119,85,100,657
276810,NASR Ignite,G2 Gozen,Game Changers 2023 Stage III: EMEA,Playoffs–Lower Round 2,0,-1,-7,3,-2.333333333333333,6,-9,Split|Ascent|Lotus,18,5,-14,-120,119,85,100,657
276808,Alien Anonymo,G2 Gozen,Game Changers 2023 Stage III: EMEA,Playoffs–Lower Round 1,0,-2,-11,2,-5.5,-4,-7,Fracture|Ascent,4,1,-2,0,119,85,100,657
275935,Cloud9,Moist x Shopify,Red Bull Double Agent,Showmatch–With Disruptions,1,2,5,2,2.5,3,2,Split|Bind,83,43,-2,43,7,2,-4,-22
277787,Cloud9,Moist x Shopify,Red Bull Double Agent,Showmatch–Without Disruptions,1,1,2,1,2.0,2,2,Sunset,83,43,-2,43,7,2,-4,-22
273490,Team Liquid Brazil,LOUD GC,Game Changers 2023 Brazil: Series 2,Main Event–Grand Final,1,2,2,4,0.5,4,-8,Bind|Split|Haven|Lotus,56,43,60,392,11,3,-11,-48
274408,EDward Gaming,Rare Atom,China Evolution Series Act 1: Variation,Main Stage–Grand Final,1,2,16,4,4.0,10,-2,Haven|Bind|Breeze|Sunset,133,84,73,457,15,8,-4,-54
274414,FunPlus Phoenix,Rare Atom,China Evolution Series Act 1: Variation,Main Stage–Lower Final,0,-1,-3,5,-0.6,12,-8,Lotus|Bind|Split|Ascent|Sunset,94,48,-3,100,15,8,-4,-54
273489,LOUD GC,Team Liquid Brazil,Game Changers 2023 Brazil: Series 2,Main Event–Upper Final,0,-2,-11,2,-5.5,-5,-6,Split|Haven,11,3,-11,-48,56,43,60,392
273495,Legacy GC,MIBR GC,Game Changers 2023 Brazil: Series 2,Main Event–Lower Round 3,1,2,14,2,7.0,8,6,Haven|Ascent,3,2,2,8,60,39,35,316
273494,MIBR GC,bb.w7m,Game Changers 2023 Brazil: Series 2,Main Event–Lower Round 2,1,1,7,3,2.333333333333333,7,-2,Fracture|Lotus|Split,60,39,35,316,1,0,-1,-7
274413,Trace Esports,Rare Atom,China Evolution Series Act 1: Variation,Main Stage–Lower Round 3,0,-2,-8,2,-4.0,-2,-6,Split|Lotus,91,48,1,5,15,8,-4,-54
274407,EDward Gaming,FunPlus Phoenix,China Evolution Series Act 1: Variation,Main Stage–Upper Final,1,2,13,2,6.5,8,5,Lotus|Sunset,133,84,73,457,94,48,-3,100
273488,Legacy GC,Team Liquid Brazil,Game Changers 2023 Brazil: Series 2,Main Event–Upper Semifinals,0,-1,-14,3,-4.666666666666667,2,-8,Lotus|Bind|Split,3,2,2,8,56,43,60,392
273487,LOUD GC,MIBR GC,Game Changers 2023 Brazil: Series 2,Main Event–Upper Semifinals,1,2,18,2,9.0,13,5,Split|Lotus,11,3,-11,-48,60,39,35,316
274411,Bilibili Gaming,Trace Esports,China Evolution Series Act 1: Variation,Main Stage–Lower Round 2,0,-2,-11,2,-5.5,-3,-8,Lotus|Ascent,104,52,5,-43,91,48,1,5
271050,G2 Gozen,Odd 1 OUT,Game Changers 2023 Stage III: EMEA,Group Stage–Round 7,0,-2,-14,2,-7.0,-5,-9,Fracture|Split,119,85,100,657,8,3,-2,-28
271049,Rebels Velvet,Karmine Corp GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 7,1,2,11,2,5.5,7,4,Bind|Pearl,2,1,0,-2,82,38,-6,-42
274406,FunPlus Phoenix,Bilibili Gaming,China Evolution Series Act 1: Variation,Main Stage–Upper Semifinals,1,1,3,3,1.0,5,-5,Haven|Bind|Sunset,94,48,-3,100,104,52,5,-43
274405,Attacking Soul Esports,EDward Gaming,China Evolution Series Act 1: Variation,Main Stage–Upper Semifinals,0,-2,-11,2,-5.5,-3,-8,Breeze|Lotus,17,6,-4,-23,133,84,73,457
273486,Team Liquid Brazil,PROJECT Z,Game Changers 2023 Brazil: Series 2,Main Event–Upper Quarterfinals,1,2,21,2,10.5,12,9,Ascent|Pearl,56,43,60,392,1,0,-2,-21
271042,G2 Gozen,BBL Queens,Game Changers 2023 Stage III: EMEA,Group Stage–Round 6,0,-1,-6,3,-2.0,5,-9,Lotus|Split|Haven,119,85,100,657,15,7,-3,-42
271041,Karmine Corp GC,EXCEL GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 6,1,2,5,2,2.5,3,2,Split|Bind,82,38,-6,-42,1,0,-2,-5
274409,TYLOO,Trace Esports,China Evolution Series Act 1: Variation,Main Stage–Lower Round 1,0,-2,-6,2,-3.0,-2,-4,Split|Lotus,56,21,-27,-138,91,48,1,5
273484,ODDIK Bright,MIBR GC,Game Changers 2023 Brazil: Series 2,Main Event–Upper Quarterfinals,0,-2,-5,2,-2.5,-2,-3,Lotus|Haven,2,1,0,2,60,39,35,316
274404,Bilibili Gaming,Weibo Gaming,China Evolution Series Act 1: Variation,Main Stage–Upper Quarterfinals,1,2,11,2,5.5,9,2,Ascent|Bind,104,52,5,-43,4,0,-7,-48
274403,FunPlus Phoenix,Rare Atom,China Evolution Series Act 1: Variation,Main Stage–Upper Quarterfinals,1,2,17,2,8.5,10,7,Lotus|Split,94,48,-3,100,15,8,-4,-54
270334,KRÜ BLAZE,9z Team GC,Game Changers 2023 LATAM: Finals,Latin America: South–Grandfinal,1,3,21,3,7.0,9,4,Bind|Fracture|Lotus,48,39,62,506,7,0,-16,-131
274402,EDward Gaming,Trace Esports,China Evolution Series Act 1: Variation,Main Stage–Upper Quarterfinals,1,2,14,2,7.0,9,5,Sunset|Lotus,133,84,73,457,91,48,1,5
274401,TYLOO,Attacking Soul Esports,China Evolution Series Act 1: Variation,Main Stage–Upper Quarterfinals,0,-2,-15,2,-7.5,-7,-8,Split|Bind,56,21,-27,-138,17,6,-4,-23
271034,G2 Gozen,Case Hydra,Game Changers 2023 Stage III: EMEA,Group Stage–Round 5,0,-1,-3,3,-1.0,2,-3,Lotus|Split|Ascent,119,85,100,657,3,1,-3,-25
271032,Karmine Corp GC,Acend Rising,Game Changers 2023 Stage III: EMEA,Group Stage–Round 5,0,-2,-10,2,-5.0,-3,-7,Fracture|Split,82,38,-6,-42,5,2,-2,-34
271025,G2 Gozen,Natus Vincere Celestials,Game Changers 2023 Stage III: EMEA,Group Stage–Round 4,1,2,4,2,2.0,2,2,Pearl|Ascent,119,85,100,657,4,1,-4,-25
271022,Karmine Corp GC,Alien Anonymo,Game Changers 2023 Stage III: EMEA,Group Stage–Round 4,0,-2,-8,2,-4.0,-2,-6,Lotus|Ascent,82,38,-6,-42,4,1,-2,0
273352,Karmine Corp GC,LOUD GC,KCX3: Karmine Corp vs. The World,Showmatches–Game Changers,0,-1,-7,1,-7.0,-7,-7,Lotus,82,38,-6,-42,11,3,-11,-48
273350,Karmine Corp,T1,KCX3: Karmine Corp vs. The World,Showmatches–International Leagues,0,-1,-3,1,-3.0,-3,-3,Bind,65,32,0,27,94,53,15,133
272992,Night Wings Gaming,Trace Esports,China Evolution Series Act 1: Variation,Play-In Stage–Decider (A),0,-1,-13,3,-4.333333333333333,2,-9,Haven|Split|Bind,3,1,-2,-12,91,48,1,5
272991,Trace Esports,Nova Esports,China Evolution Series Act 1: Variation,Play-In Stage–Elimination (A),1,1,2,3,0.6666666666666666,9,-9,Ascent|Bind|Sunset,91,48,1,5,66,30,-9,-22
271015,FUT Female,Karmine Corp GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 3,1,1,13,3,4.333333333333333,13,-3,Lotus|Haven|Split,2,1,-1,-3,82,38,-6,-42
271011,G2 Gozen,Guild GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 3,1,2,6,2,3.0,4,2,Pearl|Ascent,119,85,100,657,4,1,-3,-13
271008,NASR Ignite,Karmine Corp GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 2,1,2,10,2,5.0,6,4,Ascent|Haven,18,5,-14,-120,82,38,-6,-42
271003,G2 Gozen,DSYRE GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 2,1,2,12,2,6.0,10,2,Lotus|Ascent,119,85,100,657,1,0,-2,-12
272989,Attacking Soul Esports,Nova Esports,China Evolution Series Act 1: Variation,Play-In Stage–Opening (A),1,2,11,2,5.5,8,3,Haven|Split,17,6,-4,-23,66,30,-9,-22
272988,Night Wings Gaming,Trace Esports,China Evolution Series Act 1: Variation,Play-In Stage–Opening (A),1,1,10,3,3.333333333333333,8,-5,Breeze|Ascent|Haven,3,1,-2,-12,91,48,1,5
271001,KPI Shine,Karmine Corp GC,Game Changers 2023 Stage III: EMEA,Group Stage–Round 1,1,1,12,3,4.0,9,-2,Fracture|Ascent|Split,4,3,2,6,82,38,-6,-42
270995,G2 Gozen,Team Falcons Vega,Game Changers 2023 Stage III: EMEA,Group Stage–Round 1,1,1,5,3,1.6666666666666667,5,-2,Fracture|Split|Ascent,119,85,100,657,21,9,-9,-50
270331,KRÜ BLAZE,Globant Emerald Team,Game Changers 2023 LATAM: Finals,Latin America: South–Upper Final,1,2,9,4,2.25,7,-4,Lotus|Split|Bind|Ascent,48,39,62,506,2,0,-3,-9
270037,Legacy GC,Team Liquid Brazil,Game Changers 2023 Brazil: Series 2,Qualifier 3–Semifinals,1,1,8,3,2.6666666666666665,10,-7,Ascent|Split|Lotus,3,2,2,8,56,43,60,392
270033,MIBR GC,ODDIK Bright,Game Changers 2023 Brazil: Series 2,Qualifier 3–Quarterfinals,0,-2,-7,2,-3.5,-2,-5,Ascent|Haven,60,39,35,316,2,1,0,2
270035,Team Liquid Brazil,Looking For Org 2.0,Game Changers 2023 Brazil: Series 2,Qualifier 3–Quarterfinals,1,2,13,2,6.5,7,6,Ascent|Bind,56,43,60,392,1,0,-2,-13
248277,Paper Rex,Evil Geniuses,Valorant Champions 2023,Playoffs–Grand Final,0,-2,-12,4,-3.0,2,-8,Split|Ascent|Bind|Lotus,115,81,78,466,57,30,5,12
248283,Evil Geniuses,LOUD,Valorant Champions 2023,Playoffs–Lower Final,1,1,5,5,1.0,9,-6,Ascent|Lotus|Pearl|Split|Bind,57,30,5,12,54,24,-4,-14
248282,FNATIC,LOUD,Valorant Champions 2023,Playoffs–Lower Round 3,0,-1,-11,3,-3.6666666666666665,4,-9,Split|Ascent|Haven,97,66,56,388,54,24,-4,-14
248276,Paper Rex,Evil Geniuses,Valorant Champions 2023,Playoffs–Upper Final,1,1,3,3,1.0,4,-3,Ascent|Bind|Pearl,115,81,78,466,57,30,5,12
248280,DRX,FNATIC,Valorant Champions 2023,Playoffs–Lower Round 2,0,-1,1,3,0.3333333333333333,12,-7,Bind|Haven|Split,118,70,27,178,97,66,56,388
248281,LOUD,EDward Gaming,Valorant Champions 2023,Playoffs–Lower Round 2,1,1,8,3,2.6666666666666665,8,-2,Bind|Ascent|Haven,54,24,-4,-14,133,84,73,457
248275,DRX,Evil Geniuses,Valorant Champions 2023,Playoffs–Upper Semifinals,0,-2,-13,2,-6.5,-4,-9,Fracture|Lotus,118,70,27,178,57,30,5,12
248274,LOUD,Paper Rex,Valorant Champions 2023,Playoffs–Upper Semifinals,0,-1,6,3,2.0,11,-3,Lotus|Split|Pearl,54,24,-4,-14,115,81,78,466
248279,Bilibili Gaming,EDward Gaming,Valorant Champions 2023,Playoffs–Lower Round 1,0,-1,-10,3,-3.333333333333333,2,-9,Bind|Split|Haven,104,52,5,-43,133,84,73,457
248278,FNATIC,FUT Esports,Valorant Champions 2023,Playoffs–Lower Round 1,1,2,12,2,6.0,8,4,Split|Haven,97,66,56,388,99,57,12,98
248273,Evil Geniuses,EDward Gaming,Valorant Champions 2023,Playoffs–Upper Quarterfinals,1,1,14,3,4.666666666666667,8,-2,Split|Ascent|Pearl,57,30,5,12,133,84,73,457
248272,DRX,Bilibili Gaming,Valorant Champions 2023,Playoffs–Upper Quarterfinals,1,2,7,2,3.5,4,3,Lotus|Haven,118,70,27,178,104,52,5,-43
248271,Paper Rex,FUT Esports,Valorant Champions 2023,Playoffs–Upper Quarterfinals,1,2,12,2,6.0,9,3,Ascent|Pearl,115,81,78,466,99,57,12,98
248270,FNATIC,LOUD,Valorant Champions 2023,Playoffs–Upper Quarterfinals,0,-2,-9,2,-4.5,-2,-7,Ascent|Lotus,97,66,56,388,54,24,-4,-14
247098,Bilibili Gaming,NRG,Valorant Champions 2023,Group Stage–Decider (C),1,2,11,2,5.5,8,3,Bind|Ascent,104,52,5,-43,80,54,43,300
247079,EDward Gaming,Giants Gaming,Valorant Champions 2023,Group Stage–Decider (A),1,2,13,2,6.5,7,6,Split|Fracture,133,84,73,457,11,5,0,-1
247090,FUT Esports,T1,Valorant Champions 2023,Group Stage–Decider (B),1,2,5,2,2.5,3,2,Bind|Pearl,99,57,12,98,94,53,15,133
247104,Natus Vincere,LOUD,Valorant Champions 2023,Group Stage–Decider (D),0,-1,-2,3,-0.6666666666666666,2,-2,Pearl|Ascent|Bind,65,33,-5,-9,54,24,-4,-14
247096,ZETA DIVISION,NRG,Valorant Champions 2023,Group Stage–Elimination (C),0,-2,-14,2,-7.0,-2,-12,Bind|Haven,58,24,-21,-187,80,54,43,300
247078,KRÜ Esports,Giants Gaming,Valorant Champions 2023,Group Stage–Elimination (A),0,-2,-5,2,-2.5,-2,-3,Lotus|Pearl,66,29,-9,-7,11,5,0,-1
247077,Paper Rex,EDward Gaming,Valorant Champions 2023,Group Stage–Winner's (A),1,2,8,2,4.0,6,2,Fracture|Pearl,115,81,78,466,133,84,73,457
247089,FunPlus Phoenix,T1,Valorant Champions 2023,Group Stage–Elimination (B),0,-2,-9,2,-4.5,-3,-6,Lotus|Bind,94,48,-3,100,94,53,15,133
247103,Team Liquid,LOUD,Valorant Champions 2023,Group Stage–Elimination (D),0,-2,-16,2,-8.0,-5,-11,Haven|Split,70,38,6,79,54,24,-4,-14
247095,FNATIC,Bilibili Gaming,Valorant Champions 2023,Group Stage–Winner's (C),1,2,16,2,8.0,11,5,Haven|Lotus,97,66,56,388,104,52,5,-43
247076,EDward Gaming,Giants Gaming,Valorant Champions 2023,Group Stage–Opening (A),1,1,5,3,1.6666666666666667,5,-2,Split|Bind|Ascent,133,84,73,457,11,5,0,-1
247075,Paper Rex,KRÜ Esports,Valorant Champions 2023,Group Stage–Opening (A),1,2,11,2,5.5,6,5,Split|Pearl,115,81,78,466,66,29,-9,-7
247088,Evil Geniuses,FUT Esports,Valorant Champions 2023,Group Stage–Winner's (B),1,2,6,2,3.0,4,2,Pearl|Bind,57,30,5,12,99,57,12,98
247093,FNATIC,ZETA DIVISION,Valorant Champions 2023,Group Stage–Opening (C),1,2,15,2,7.5,8,7,Fracture|Haven,97,66,56,388,58,24,-21,-187
247094,NRG,Bilibili Gaming,Valorant Champions 2023,Group Stage–Opening (C),0,-2,-7,2,-3.5,-2,-5,Lotus|Split,80,54,43,300,104,52,5,-43
247102,Natus Vincere,DRX,Valorant Champions 2023,Group Stage–Winner's (D),0,-1,0,3,0.0,4,-2,Bind|Split|Lotus,65,33,-5,-9,118,70,27,178
247086,Evil Geniuses,FunPlus Phoenix,Valorant Champions 2023,Group Stage–Opening (B),1,2,10,2,5.0,5,5,Ascent|Pearl,57,30,5,12,94,48,-3,100
247087,FUT Esports,T1,Valorant Champions 2023,Group Stage–Opening (B),1,2,15,2,7.5,9,6,Pearl|Haven,99,57,12,98,94,53,15,133
247101,DRX,LOUD,Valorant Champions 2023,Group Stage–Opening (D),1,1,10,3,3.333333333333333,7,-2,Lotus|Split|Ascent,118,70,27,178,54,24,-4,-14
247100,Team Liquid,Natus Vincere,Valorant Champions 2023,Group Stage–Opening (D),0,-2,-4,2,-2.0,-2,-2,Fracture|Bind,70,38,6,79,65,33,-5,-9
244949,G2 Gozen,FUT Female,Game Changers 2023 Stage II: EMEA,Playoffs–Grand Final,1,2,16,4,4.0,10,-3,Fracture|Lotus|Pearl|Haven,119,85,100,657,2,1,-1,-3
244948,Acend Rising,G2 Gozen,Game Changers 2023 Stage II: EMEA,Playoffs–Upper Final,0,-1,-4,3,-1.3333333333333333,5,-6,Split|Ascent|Haven,5,2,-2,-34,119,85,100,657
221966,SunXet Club Fem,KRÜ BLAZE,Game Changers 2023 Latin America: Split 1,LAS - Regular Season–Round Robin,0,-1,-15,3,-5.0,2,-12,Lotus|Pearl|Split,1,0,-1,-15,48,39,62,506
244947,BBL Queens,G2 Gozen,Game Changers 2023 Stage II: EMEA,Playoffs–Semifinals,0,-1,-6,3,-2.0,3,-5,Haven|Split|Fracture,15,7,-3,-42,119,85,100,657
244945,G2 Gozen,Case Hydra,Game Changers 2023 Stage II: EMEA,Playoffs–Quarterfinals,1,2,11,2,5.5,9,2,Split|Lotus,119,85,100,657,3,1,-3,-25
232735,KRÜ Esports,LEVIATÁN,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Grand Final,1,2,13,4,3.25,8,-5,Split|Pearl|Ascent|Lotus,66,29,-9,-7,75,41,21,76
235368,Giants Gaming,Natus Vincere,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Grand Final,1,3,12,3,4.0,6,2,Bind|Lotus|Haven,11,5,0,-1,65,33,-5,-9
237274,ZETA DIVISION,Team Secret,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Grand Final,1,2,11,4,2.75,7,-4,Fracture|Ascent|Split|Lotus,58,24,-21,-187,60,29,-2,-16
232737,Cloud9,LEVIATÁN,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Lower Final,0,-1,-1,5,-0.2,6,-6,Lotus|Pearl|Split|Haven|Bind,83,43,-2,43,75,41,21,76
235372,KOI,Natus Vincere,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Lower Final,0,-3,-9,3,-3.0,-2,-4,Split|Pearl|Fracture,34,9,-25,-148,65,33,-5,-9
237273,Team Secret,Gen.G,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Lower Final,1,2,17,4,4.25,11,-3,Haven|Pearl|Ascent|Lotus,60,29,-2,-16,105,67,44,332
235371,Natus Vincere,Karmine Corp,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Lower Round 1,1,1,7,3,2.333333333333333,7,-6,Lotus|Ascent|Pearl,65,33,-5,-9,65,32,0,27
237272,Rex Regum Qeon,Gen.G,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Lower Round 1,0,-1,-2,3,-0.6666666666666666,11,-7,Haven|Lotus|Ascent,65,31,-5,-25,105,67,44,332
237271,ZETA DIVISION,Team Secret,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Final,1,2,10,2,5.0,6,4,Lotus|Fracture,58,24,-21,-187,60,29,-2,-16
235366,Giants Gaming,Karmine Corp,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Upper Semifinals,1,2,10,2,5.0,8,2,Pearl|Split,11,5,0,-1,65,32,0,27
235365,Natus Vincere,KOI,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Upper Semifinals,0,-2,-17,2,-8.5,-7,-10,Split|Lotus,65,33,-5,-9,34,9,-25,-148
237270,Team Secret,Gen.G,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Semifinals,1,2,12,2,6.0,7,5,Haven|Ascent,60,29,-2,-16,105,67,44,332
237269,ZETA DIVISION,Rex Regum Qeon,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Semifinals,1,1,-4,3,-1.3333333333333333,5,-11,Haven|Split|Ascent,58,24,-21,-187,65,31,-5,-25
235364,BBL Esports,Karmine Corp,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Knockout Round,0,-1,-4,3,-1.3333333333333333,2,-4,Haven|Lotus|Bind,62,37,19,108,65,32,0,27
235363,Team Heretics,KOI,Champions Tour 2023: EMEA Last Chance Qualifier,Playoffs–Knockout Round,0,-1,-9,3,-3.0,3,-7,Fracture|Pearl|Haven,92,53,31,138,34,9,-25,-148
237268,Gen.G,TALON,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Quarterfinals,1,1,3,3,1.0,3,-2,Pearl|Split|Haven,105,67,44,332,62,28,-9,-82
237267,Rex Regum Qeon,Global Esports,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Quarterfinals,1,2,6,2,3.0,3,3,Split|Ascent,65,31,-5,-25,45,16,-20,-89
232736,Sentinels,LEVIATÁN,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Lower Round 1,0,-2,-14,2,-7.0,-5,-9,Fracture|Split,108,70,52,324,75,41,21,76
232734,Cloud9,KRÜ Esports,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Final,0,-1,-7,3,-2.333333333333333,9,-9,Ascent|Pearl|Haven,83,43,-2,43,66,29,-9,-7
235410,G2 Gozen,Karmine Corp GC,Game Changers 2023 Stage II: EMEA,Group Stage–Round 7,1,2,11,2,5.5,6,5,Lotus|Pearl,119,85,100,657,82,38,-6,-42
237266,TALON,DetonatioN FocusMe,Champions Tour 2023: Pacific Last Chance Qualifier,Main Event–Upper Round 1,1,2,11,2,5.5,6,5,Fracture|Ascent,62,28,-9,-82,46,13,-35,-259
232733,LEVIATÁN,KRÜ Esports,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Semifinals,0,-2,-14,2,-7.0,-6,-8,Split|Lotus,75,41,21,76,66,29,-9,-7
232732,Cloud9,Sentinels,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Semifinals,1,1,2,3,0.6666666666666666,5,-8,Pearl|Fracture|Split,83,43,-2,43,108,70,52,324
235406,G2 Gozen,Ninjas in Pyjamas Lightning,Game Changers 2023 Stage II: EMEA,Group Stage–Round 6,1,2,8,2,4.0,6,2,Ascent|Lotus,119,85,100,657,3,1,-1,6
235407,Alliance Coven,Karmine Corp GC,Game Changers 2023 Stage II: EMEA,Group Stage–Round 6,0,-2,-10,2,-5.0,-2,-8,Fracture|Lotus,3,1,-2,-12,82,38,-6,-42
232730,Sentinels,100 Thieves,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Quarterfinals,1,1,10,3,3.333333333333333,6,-2,Pearl|Split|Bind,108,70,52,324,68,33,2,42
232731,FURIA,KRÜ Esports,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Quarterfinals,0,-1,-9,3,-3.0,2,-9,Split|Ascent|Bind,60,20,-38,-295,66,29,-9,-7
237652,Apeks,Gentle Mates,Champions Tour 2023 EMEA: Ascension,Playoffs–Grand Final,0,-3,-13,3,-4.333333333333333,-3,-7,Haven|Ascent|Pearl,13,2,-14,-85,58,29,4,3
235559,EDward Gaming,Bilibili Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Grand Final,1,2,16,4,4.0,9,-2,Split|Fracture|Bind|Haven,133,84,73,457,104,52,5,-43
232729,MIBR,KRÜ Esports,Champions Tour 2023: Americas Last Chance Qualifier,Main Event–Upper Round 1,0,-2,-11,2,-5.5,-5,-6,Bind|Lotus,62,29,-10,-82,66,29,-9,-7
237655,Acend,Gentle Mates,Champions Tour 2023 EMEA: Ascension,Playoffs–Lower Final,0,-3,-15,3,-5.0,-2,-9,Fracture|Split|Lotus,2,1,-1,-2,58,29,4,3
235565,Bilibili Gaming,FunPlus Phoenix,Champions Tour 2023: Champions China Qualifier,Playoffs–Lower Final,1,1,13,5,2.6,8,-4,Lotus|Bind|Pearl|Split|Ascent,104,52,5,-43,94,48,-3,100
237654,Gentle Mates,SAW,Champions Tour 2023 EMEA: Ascension,Playoffs–Lower Round 1,1,1,5,3,1.6666666666666667,9,-7,Split|Ascent|Haven,58,29,4,3,1,0,-1,-5
235564,TYLOO,FunPlus Phoenix,Champions Tour 2023: Champions China Qualifier,Playoffs–Lower Round 3,0,-2,-4,4,-1.0,6,-5,Pearl|Bind|Ascent|Fracture,56,21,-27,-138,94,48,-3,100
221963,Cruzados Esports Fem,KRÜ BLAZE,Game Changers 2023 Latin America: Split 1,LAS - Regular Season–Round Robin,0,-2,-15,2,-7.5,-6,-9,Fracture|Pearl,2,0,-4,-30,48,39,62,506
237649,Acend,Gentle Mates,Champions Tour 2023 EMEA: Ascension,Playoffs–Upper Semifinals,1,2,13,2,6.5,9,4,Fracture|Lotus,2,1,-1,-2,58,29,4,3
235558,Bilibili Gaming,EDward Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Upper Final,0,-3,-22,3,-7.333333333333333,-3,-10,Pearl|Bind|Split,104,52,5,-43,133,84,73,457
235402,G2 Gozen,Alliance Coven,Game Changers 2023 Stage II: EMEA,Group Stage–Round 5,0,-2,-8,2,-4.0,-2,-6,Fracture|Bind,119,85,100,657,3,1,-2,-12
235404,Natus Vincere Celestials,Karmine Corp GC,Game Changers 2023 Stage II: EMEA,Group Stage–Round 5,1,1,-1,3,-0.3333333333333333,5,-8,Pearl|Split|Haven,4,1,-4,-25,82,38,-6,-42
235398,G2 Gozen,KPI Shine,Game Changers 2023 Stage II: EMEA,Group Stage–Round 4,0,-1,0,3,0.0,10,-7,Fracture|Lotus|Pearl,119,85,100,657,4,3,2,6
235401,Alien Anonymo,Karmine Corp GC,Game Changers 2023 Stage II: EMEA,Group Stage–Round 4,0,-1,5,3,1.6666666666666667,12,-5,Pearl|Split|Haven,4,1,-2,0,82,38,-6,-42
235563,TYLOO,Attacking Soul Esports,Champions Tour 2023: Champions China Qualifier,Playoffs–Lower Round 2,1,1,-5,3,-1.6666666666666667,3,-10,Split|Fracture|Ascent,56,21,-27,-138,17,6,-4,-23
235562,Trace Esports,FunPlus Phoenix,Champions Tour 2023: Champions China Qualifier,Playoffs–Lower Round 2,0,-1,-2,3,-0.6666666666666666,7,-5,Lotus|Split|Ascent,91,48,1,5,94,48,-3,100
235557,TYLOO,EDward Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Upper Semifinals,0,-3,-29,3,-9.666666666666666,-7,-11,Split|Haven|Bind,56,21,-27,-138,133,84,73,457
235556,Trace Esports,Bilibili Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Upper Semifinals,0,-3,-22,3,-7.333333333333333,-3,-11,Haven|Lotus|Split,91,48,1,5,104,52,5,-43
235561,FunPlus Phoenix,Weibo Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Lower Round 1,1,2,12,2,6.0,8,4,Lotus|Ascent,94,48,-3,100,4,0,-7,-48
235555,EDward Gaming,Weibo Gaming,Champions Tour 2023: Champions China Qualifier,Playoffs–Upper Quarterfinals,1,2,13,2,6.5,7,6,Fracture|Bind,133,84,73,457,4,0,-7,-48
235554,FunPlus Phoenix,TYLOO,Champions Tour 2023: Champions China Qualifier,Playoffs–Upper Quarterfinals,0,-2,-7,2,-3.5,-3,-4,Fracture|Bind,94,48,-3,100,56,21,-27,-138
235394,G2 Gozen,Natus Vincere Celestials,Game Changers 2023 Stage II: EMEA,Group Stage–Round 3,1,1,9,3,3.0,7,-4,Pearl|Ascent|Bind,119,85,100,657,4,1,-4,-25
235397,Karmine Corp GC,Ninjas in Pyjamas Lightning,Game Changers 2023 Stage II: EMEA,Group Stage–Round 3,1,1,-4,3,-1.3333333333333333,3,-9,Ascent|Lotus|Haven,82,38,-6,-42,3,1,-1,6
