match_id,team1,team2,winner,team1_winrate,team2_winrate,winrate_diff,team1_recent_form,team2_recent_form,form_diff,team1_avg_rnd_diff,team2_avg_rnd_diff,rnd_diff_diff,avg_map_rnd_diff,maps_won_team1,maps_won_team2,total_rnd_diff,total_score
285026,Dragon Ranger Gaming,FunPlus Phoenix,0,0.25,0.559,-0.309,0.25,0.5,-0.25,-6.0,8.4,-14.4,-3.0,0,2,-6,2
285018,Attacking Soul Esports,EDward Gaming,0,0.5,0.745,-0.245,0.5,0.7,-0.2,1.8,8.4,-6.6,-1.3,1,2,-4,3
285024,Bilibili Gaming,Titan Esports Club,0,0.617,0.5,0.117,0.6,0.5,0.1,3.8,-2.5,6.3,-3.5,0,2,-7,2
285017,Trace Esports,Rare Atom,0,0.571,0.538,0.033,0.7,0.6,0.1,4.0,-5.2,9.2,-0.3,1,2,-1,3
285022,FunPlus Phoenix,17Gaming,1,0.545,0.0,0.545,0.5,0.0,0.5,5.6,0.0,5.6,5.0,2,0,10,2
285016,EDward Gaming,TOP Esports,1,0.739,1.0,-0.261,0.7,1.0,-0.3,7.6,10.0,-2.4,7.0,2,0,14,2
285015,Attacking Soul Esports,Bilibili Gaming,1,0.471,0.63,-0.16,0.4,0.6,-0.2,2.6,4.0,-1.4,3.7,2,1,11,3
285013,Trace Esports,FunPlus Phoenix,1,0.55,0.562,-0.012,0.6,0.6,0.0,4.4,10.4,-6.0,4.0,2,1,12,3
285011,Bilibili Gaming,LGD Gaming,1,0.622,0.5,0.122,0.6,0.5,0.1,1.8,2.0,-0.2,10.5,2,0,21,2
285010,Dragon Ranger Gaming,Titan Esports Club,1,0.143,0.667,-0.524,0.143,0.667,-0.524,-9.4,1.7,-11.1,7.5,2,0,15,2
285009,FunPlus Phoenix,Royal Never Give Up,1,0.548,0.308,0.241,0.5,0.4,0.1,6.6,-8.4,15.0,7.0,2,0,14,2
286226,Sentinels,Tarik's Allstars,1,0.526,0.0,0.526,0.7,0.0,0.7,5.2,0.0,5.2,3.3,2,1,10,3
281029,LEVIATÁN,FURIA,1,0.524,0.565,-0.041,0.5,0.7,-0.2,5.0,6.8,-1.8,4.3,3,0,13,3
281031,Cloud9,FURIA,0,0.667,0.545,0.121,0.7,0.6,0.1,1.0,7.0,-6.0,-8.0,0,2,-16,2
285801,Paper Rex,Indonesia Pacific,1,0.76,0.0,0.76,0.8,0.0,0.8,1.4,0.0,1.4,8.0,1,0,8,1
285799,Paper Rex,CONNEXT Roster Hunt,1,0.75,0.0,0.75,0.7,0.0,0.7,1.0,0.0,1.0,10.0,1,0,10,1
281028,LEVIATÁN,Cloud9,1,0.5,0.69,-0.19,0.4,0.7,-0.3,5.2,5.8,-0.6,6.5,2,0,13,2
281030,KRÜ Esports,FURIA,0,0.263,0.524,-0.261,0.5,0.6,-0.1,-5.4,4.6,-10.0,-6.0,0,2,-12,2
281027,FURIA,Cloud9,0,0.55,0.679,-0.129,0.6,0.7,-0.1,7.6,3.6,4.0,-3.0,1,2,-9,3
281026,KRÜ Esports,LEVIATÁN,0,0.278,0.474,-0.196,0.5,0.4,0.1,-0.2,-1.4,1.2,-9.5,0,2,-19,2
284230,All Gamers,LGD Gaming,0,0.167,0.0,0.167,0.167,0.0,0.167,-8.2,-9.0,0.8,-6.5,0,2,-13,2
284215,Titan Esports Club,Regans Gaming,1,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-11.0,11.5,1.3,2,1,4,3
284228,FunPlus Phoenix,All Gamers,1,0.533,0.2,0.333,0.4,0.2,0.2,3.8,-8.8,12.6,5.5,2,0,11,2
284218,Bilibili Gaming,Royal Never Give Up,1,0.614,0.333,0.28,0.5,0.4,0.1,1.6,-4.4,6.0,5.5,2,0,11,2
284213,Titan Esports Club,TOP Esports,0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,11.0,-3.3,1,2,-10,3
284227,LGD Gaming,All Gamers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.2,13.2,-4.5,0,2,-9,2
284226,Four Angry Men,FunPlus Phoenix,0,0.0,0.517,-0.517,0.0,0.3,-0.3,-10.8,-2.6,-8.2,-9.5,0,2,-19,2
280339,FURIA,XIT,1,0.526,0.667,-0.14,0.5,0.667,-0.167,4.6,4.3,0.3,2.0,2,1,6,3
284216,Night Wings Gaming,Bilibili Gaming,0,0.333,0.605,-0.271,0.333,0.4,-0.067,-5.7,2.0,-7.7,-4.5,0,2,-9,2
283101,Cloud9,FNATIC,0,0.704,0.889,-0.185,0.8,0.8,0.0,8.4,5.4,3.0,-2.2,2,3,-11,5
284211,Titan Esports Club,Regans Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2,0,11,2
283100,FNATIC,DRX,1,0.885,0.639,0.246,0.8,0.5,0.3,-0.2,0.6,-0.8,9.5,2,0,19,2
283099,FUT Esports,Cloud9,0,0.581,0.692,-0.112,0.7,0.7,0.0,3.8,7.2,-3.4,-2.7,1,2,-8,3
283098,DRX,100 Thieves,1,0.629,0.467,0.162,0.4,0.4,0.0,0.0,-4.0,4.0,3.5,2,0,7,2
283097,Cloud9,ZETA DIVISION,1,0.68,0.474,0.206,0.6,0.5,0.1,5.2,-4.8,10.0,4.0,2,1,12,3
282933,Sentinels,Oxygen Esports,1,0.5,0.571,-0.071,0.7,0.571,0.129,2.8,1.6,1.2,5.0,2,0,10,2
282932,Oxygen Esports,G2 Esports,1,0.5,0.409,0.091,0.5,0.2,0.3,1.0,-2.8,3.8,2.5,2,0,5,2
282836,Team Heretics,UCAM Esports Club,0,0.214,0.0,0.214,0.2,0.0,0.2,-2.0,0.0,-2.0,-0.4,2,3,-2,5
283095,DRX,FUT Esports,0,0.647,0.567,0.08,0.5,0.6,-0.1,2.2,3.2,-1.0,-5.0,0,1,-5,1
283094,100 Thieves,SCARZ,1,0.429,0.0,0.429,0.4,0.0,0.4,-7.2,-3.0,-4.2,6.0,1,0,6,1
283093,FNATIC,ZETA DIVISION,1,0.88,0.5,0.38,0.8,0.5,0.3,1.4,-1.2,2.6,8.0,1,0,8,1
283092,Cloud9,FENNEL,1,0.667,0.0,0.667,0.6,0.0,0.6,2.4,0.0,2.4,11.0,1,0,11,1
283090,DRX,SCARZ,1,0.636,0.0,0.636,0.5,0.0,0.5,1.2,0.0,1.2,3.0,1,0,3,1
283089,FUT Esports,100 Thieves,1,0.552,0.462,0.09,0.6,0.4,0.2,2.6,-8.4,11.0,10.0,1,0,10,1
283088,Cloud9,ZETA DIVISION,0,0.696,0.471,0.225,0.6,0.4,0.2,3.8,-2.4,6.2,-2.0,0,1,-2,1
282938,Moist x Shopify,G2 Esports,0,0.25,0.381,-0.131,0.25,0.1,0.15,-1.8,-3.0,1.2,-4.0,0,2,-8,2
282937,Sentinels,Oxygen Esports,1,0.471,0.6,-0.129,0.6,0.6,0.0,-0.6,-0.6,0.0,1.0,2,1,3,3
282936,Sentinels,G2 Esports,1,0.438,0.4,0.037,0.5,0.1,0.4,-2.8,-3.6,0.8,4.5,2,0,9,2
282935,G2 Esports,Oxygen Esports,0,0.421,0.5,-0.079,0.1,0.5,-0.4,-5.0,-1.0,-4.0,-0.3,1,2,-1,3
282934,Sentinels,Moist x Shopify,1,0.4,0.333,0.067,0.5,0.333,0.167,-1.2,-1.7,0.5,0.7,2,1,2,3
283063,BBL Esports,FUT Esports,1,0.273,0.571,-0.299,0.3,0.6,-0.3,-0.6,3.0,-3.6,7.0,2,0,14,2
279108,Trace Esports,EDward Gaming,0,0.579,0.733,-0.154,0.7,0.7,0.0,6.0,6.6,-0.6,-6.0,0,3,-18,3
279110,EDward Gaming,Rare Atom,1,0.727,0.583,0.144,0.7,0.6,0.1,3.8,-4.0,7.8,0.8,3,1,3,4
279107,Trace Esports,EDward Gaming,1,0.556,0.744,-0.189,0.7,0.8,-0.1,2.2,5.6,-3.4,5.5,2,0,11,2
281551,G2 Esports,Sentinels,0,0.444,0.357,0.087,0.2,0.4,-0.2,-7.4,-1.6,-5.8,-0.7,1,2,-2,3
279106,EDward Gaming,Rare Atom,1,0.738,0.636,0.102,0.8,0.7,0.1,2.8,1.2,1.6,9.0,2,0,18,2
279105,Attacking Soul Esports,Trace Esports,0,0.5,0.529,-0.029,0.4,0.6,-0.2,5.6,3.6,2.0,-1.3,1,2,-4,3
279104,Rare Atom,FunPlus Phoenix,1,0.6,0.536,0.064,0.6,0.4,0.2,-3.0,-1.2,-1.8,2.0,2,0,4,2
279099,Bilibili Gaming,Trace Esports,0,0.619,0.5,0.119,0.5,0.5,0.0,2.0,2.6,-0.6,-5.5,0,2,-11,2
280952,Sentinels,Moist x Shopify,0,0.385,0.0,0.385,0.4,0.0,0.4,-0.2,-3.5,3.3,-0.7,1,2,-2,3
279103,TYLOO,FunPlus Phoenix,0,0.529,0.519,0.011,0.4,0.4,0.0,-1.0,-0.2,-0.8,-6.0,0,2,-12,2
279098,Trace Esports,Royal Never Give Up,1,0.467,0.364,0.103,0.4,0.4,0.0,-3.0,1.2,-4.2,7.0,2,0,14,2
280353,XIT,MIBR,1,0.5,0.471,0.029,0.5,0.6,-0.1,0.0,5.6,-5.6,6.5,2,0,13,2
279097,Bilibili Gaming,EDward Gaming,0,0.634,0.732,-0.098,0.5,0.7,-0.2,3.4,1.2,2.2,-5.0,0,2,-10,2
280352,MIBR,RED Canids,1,0.438,0.0,0.438,0.5,0.0,0.5,4.0,0.0,4.0,8.5,2,0,17,2
280338,FURIA,XIT,1,0.5,1.0,-0.5,0.4,1.0,-0.6,1.4,9.0,-7.6,3.0,2,1,9,3
279101,Attacking Soul Esports,FunPlus Phoenix,1,0.467,0.538,-0.072,0.3,0.5,-0.2,5.6,-1.0,6.6,2.5,2,0,5,2
279100,TYLOO,Rare Atom,0,0.545,0.556,-0.01,0.5,0.556,-0.056,-2.6,-2.8,0.2,-2.3,1,2,-7,3
280350,MIXX,MIBR,0,0.0,0.4,-0.4,0.0,0.4,-0.4,-17.0,0.2,-17.2,-4.0,0,2,-8,2
279096,Royal Never Give Up,EDward Gaming,0,0.4,0.725,-0.325,0.4,0.7,-0.3,2.0,1.8,0.2,-6.5,0,2,-13,2
279095,Bilibili Gaming,Trace Esports,1,0.625,0.5,0.125,0.5,0.5,0.0,3.6,1.6,2.0,3.3,2,1,10,3
280348,Arca do Marlow,MIBR,0,0.0,0.357,-0.357,0.0,0.3,-0.3,0.0,1.4,-1.4,-1.7,1,2,-5,3
280336,FURIA,MIXX,1,0.471,0.0,0.471,0.4,0.0,0.4,-5.4,0.0,-5.4,8.5,2,0,17,2
280345,Libertados,MIBR,0,0.0,0.308,-0.308,0.0,0.3,-0.3,0.0,-3.8,3.8,-2.3,1,2,-7,3
280332,FURIA,RED Canids,1,0.438,0.0,0.438,0.3,0.0,0.3,-2.8,0.0,-2.8,0.0,2,1,0,3
280334,MIBR,XIT,0,0.333,0.0,0.333,0.4,0.0,0.4,-5.4,0.0,-5.4,-4.5,0,2,-9,2
280324,FURIA,mickey mouse,1,0.4,0.0,0.4,0.3,0.0,0.3,-4.0,0.0,-4.0,3.0,2,0,6,2
280328,MIBR,NOITE PAULISTA,1,0.273,0.0,0.273,0.3,0.0,0.3,-8.8,0.0,-8.8,4.5,2,0,9,2
276266,FiRePOWER,KRÜ BLAZE,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,16.6,-16.6,-9.3,0,3,-28,3
279607,FUT Esports,FOKUS,1,0.556,0.5,0.056,0.6,0.5,0.1,-1.4,1.2,-2.6,3.3,3,0,10,3
279606,G2 Gozen,FUT Esports,0,0.714,0.538,0.176,0.4,0.5,-0.1,-1.6,-2.0,0.4,-8.0,0,1,-8,1
279605,FOKUS,Team Heretics,1,0.333,0.231,0.103,0.333,0.2,0.133,1.0,-2.4,3.4,2.0,1,0,2,1
280446,KRÜ Esports,LEVIATÁN,0,0.294,0.444,-0.15,0.5,0.3,0.2,3.6,-4.6,8.2,-5.0,0,1,-5,1
279604,FOKUS,FUT Esports,0,0.5,0.52,-0.02,0.5,0.4,0.1,2.5,-3.6,6.1,-2.0,0,1,-2,1
279603,Team Heretics,G2 Gozen,1,0.167,0.735,-0.569,0.2,0.5,-0.3,-3.8,-1.8,-2.0,13.0,1,0,13,1
279602,G2 Gozen,FOKUS,0,0.758,0.0,0.758,0.6,0.0,0.6,-1.2,-4.0,2.8,-9.0,0,1,-9,1
279601,FUT Esports,Team Heretics,1,0.5,0.182,0.318,0.4,0.2,0.2,-2.0,-4.4,2.4,7.0,1,0,7,1
278907,TYLOO,Dragon Ranger Gaming,1,0.531,0.167,0.365,0.5,0.167,0.333,-4.8,-7.2,2.4,3.5,2,0,7,2
278901,JDG Esports,Ninjas In Pyjamas,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-11.0,5.0,-5.5,0,2,-11,2
278905,TYLOO,Attacking Soul Esports,0,0.548,0.429,0.12,0.6,0.3,0.3,-4.2,2.6,-6.8,-4.0,0,2,-8,2
278900,Royal Never Give Up,Bilibili Gaming,0,0.444,0.615,-0.171,0.444,0.4,0.044,6.8,-0.4,7.2,-5.0,0,2,-10,2
279475,Chosen Clique Gaming GC,Nova Esports GC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,8.5,2,0,17,2
279474,TYLOO GC,Nova Esports GC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2,1,-6,3
278903,Four Angry Men,TYLOO,0,0.0,0.533,-0.533,0.0,0.6,-0.6,-11.3,-11.8,0.5,-4.5,0,2,-9,2
278899,Ninjas In Pyjamas,Bilibili Gaming,0,0.0,0.605,-0.605,0.0,0.4,-0.4,0.0,-4.0,4.0,-5.5,0,2,-11,2
278898,Royal Never Give Up,JDG Esports,1,0.375,0.0,0.375,0.375,0.0,0.375,2.4,0.0,2.4,3.0,2,0,6,2
278616,Cloud9,DRX,1,0.682,0.656,0.026,0.6,0.6,0.0,1.6,3.4,-1.8,4.3,2,1,13,3
278615,EDward Gaming,DRX,0,0.744,0.645,0.098,0.7,0.5,0.2,6.6,1.4,5.2,-3.7,1,2,-11,3
278614,DRX,T1,1,0.633,0.52,0.113,0.4,0.4,0.0,-2.0,-1.8,-0.2,4.0,1,0,4,1
278596,Cloud9,EDward Gaming,1,0.667,0.763,-0.096,0.5,0.8,-0.3,1.0,9.2,-8.2,2.0,1,0,2,1
278595,DRX,T1,1,0.621,0.542,0.079,0.4,0.4,0.0,-1.8,1.2,-3.0,6.0,1,0,6,1
278594,DRX,Cloud9,0,0.643,0.65,-0.007,0.4,0.5,-0.1,-1.4,-0.8,-0.6,-2.0,0,1,-2,1
278590,T1,Cloud9,1,0.522,0.684,-0.162,0.4,0.6,-0.2,-2.4,0.2,-2.6,3.0,1,0,3,1
278593,T1,EDward Gaming,0,0.545,0.757,-0.211,0.5,0.7,-0.2,-4.8,11.2,-16.0,-4.0,0,1,-4,1
278589,DRX,EDward Gaming,0,0.667,0.75,-0.083,0.5,0.7,-0.2,1.0,9.2,-8.2,-2.0,0,1,-2,1
276811,Acend Rising,G2 Gozen,1,0.4,0.781,-0.381,0.4,0.7,-0.3,-5.2,-1.0,-4.2,2.0,2,0,4,2
276810,NASR Ignite,G2 Gozen,0,1.0,0.774,0.226,1.0,0.7,0.3,10.0,-1.6,11.6,-2.3,1,2,-7,3
276808,Alien Anonymo,G2 Gozen,0,0.333,0.767,-0.433,0.333,0.7,-0.367,3.7,-2.6,6.3,-5.5,0,2,-11,2
275935,Cloud9,Moist x Shopify,1,0.667,0.0,0.667,0.6,0.0,0.6,-1.4,-2.0,0.6,2.5,2,0,5,2
277787,Cloud9,Moist x Shopify,1,0.647,0.0,0.647,0.6,0.0,0.6,0.4,0.0,0.4,2.0,1,0,2,1
273490,Team Liquid Brazil,LOUD GC,1,0.846,0.5,0.346,0.8,0.5,0.3,10.2,-1.0,11.2,0.5,3,1,2,4
274408,EDward Gaming,Rare Atom,1,0.743,0.625,0.118,0.7,0.625,0.075,8.0,4.0,4.0,4.0,3,1,16,4
274414,FunPlus Phoenix,Rare Atom,0,0.56,0.571,-0.011,0.5,0.571,-0.071,-2.4,1.2,-3.6,-0.6,2,3,-3,5
273489,LOUD GC,Team Liquid Brazil,0,0.6,0.833,-0.233,0.6,0.8,-0.2,0.8,7.2,-6.4,-5.5,0,2,-11,2
273495,Legacy GC,MIBR GC,1,0.5,0.5,0.0,0.5,0.5,0.0,-3.0,-2.8,-0.2,7.0,2,0,14,2
273494,MIBR GC,bb.w7m,1,0.429,0.0,0.429,0.429,0.0,0.429,-3.8,0.0,-3.8,2.3,2,1,7,3
274413,Trace Esports,Rare Atom,0,0.538,0.5,0.038,0.6,0.5,0.1,3.6,-0.4,4.0,-4.0,0,2,-8,2
274407,EDward Gaming,FunPlus Phoenix,1,0.735,0.583,0.152,0.7,0.5,0.2,2.6,-2.4,5.0,6.5,2,0,13,2
273488,Legacy GC,Team Liquid Brazil,0,1.0,0.818,0.182,1.0,0.8,0.2,8.0,9.0,-1.0,-4.7,1,2,-14,3
273487,LOUD GC,MIBR GC,1,0.5,0.5,0.0,0.5,0.5,0.0,-3.5,0.8,-4.3,9.0,2,0,18,2
274411,Bilibili Gaming,Trace Esports,0,0.622,0.5,0.122,0.4,0.5,-0.1,0.4,-0.6,1.0,-5.5,0,2,-11,2
271050,G2 Gozen,Odd 1 OUT,0,0.793,0.5,0.293,0.8,0.5,0.3,2.6,-0.5,3.1,-7.0,0,2,-14,2
271049,Rebels Velvet,Karmine Corp GC,1,0.0,0.4,-0.4,0.0,0.2,-0.2,-13.0,-6.6,-6.4,5.5,2,0,11,2
274406,FunPlus Phoenix,Bilibili Gaming,1,0.565,0.639,-0.074,0.4,0.5,-0.1,-2.2,-2.2,0.0,1.0,2,1,3,3
274405,Attacking Soul Esports,EDward Gaming,0,0.462,0.727,-0.266,0.3,0.7,-0.4,2.8,3.0,-0.2,-5.5,0,2,-11,2
273486,Team Liquid Brazil,PROJECT Z,1,0.8,0.0,0.8,0.8,0.0,0.8,5.2,0.0,5.2,10.5,2,0,21,2
271042,G2 Gozen,BBL Queens,0,0.821,0.667,0.155,0.9,0.667,0.233,4.8,0.8,4.0,-2.0,1,2,-6,3
271041,Karmine Corp GC,EXCEL GC,1,0.375,0.0,0.375,0.2,0.0,0.2,-9.6,0.0,-9.6,2.5,2,0,5,2
274409,TYLOO,Trace Esports,0,0.552,0.455,0.097,0.6,0.4,0.2,-9.2,-2.2,-7.0,-3.0,0,2,-6,2
273484,ODDIK Bright,MIBR GC,0,0.5,0.4,0.1,0.5,0.4,0.1,2.5,-4.0,6.5,-2.5,0,2,-5,2
274404,Bilibili Gaming,Weibo Gaming,1,0.629,0.2,0.429,0.5,0.2,0.3,-3.0,-5.6,2.6,5.5,2,0,11,2
274403,FunPlus Phoenix,Rare Atom,1,0.545,0.6,-0.055,0.4,0.6,-0.2,-5.2,0.8,-6.0,8.5,2,0,17,2
270334,KRÜ BLAZE,9z Team GC,1,1.0,0.0,1.0,1.0,0.0,1.0,12.4,-17.5,29.9,7.0,3,0,21,3
274402,EDward Gaming,Trace Esports,1,0.719,0.5,0.219,0.7,0.5,0.2,-1.4,-3.8,2.4,7.0,2,0,14,2
274401,TYLOO,Attacking Soul Esports,0,0.571,0.417,0.155,0.7,0.3,0.4,-3.6,-2.0,-1.6,-7.5,0,2,-15,2
271034,G2 Gozen,Case Hydra,0,0.852,0.0,0.852,1.0,0.0,1.0,8.6,-14.0,22.6,-1.0,1,2,-3,3
271032,Karmine Corp GC,Acend Rising,0,0.391,0.25,0.141,0.3,0.25,0.05,-10.0,-9.0,-1.0,-5.0,0,2,-10,2
271025,G2 Gozen,Natus Vincere Celestials,1,0.846,0.333,0.513,0.9,0.333,0.567,8.6,-7.0,15.6,2.0,2,0,4,2
271022,Karmine Corp GC,Alien Anonymo,0,0.409,0.0,0.409,0.3,0.0,0.3,-10.6,1.5,-12.1,-4.0,0,2,-8,2
273352,Karmine Corp GC,LOUD GC,0,0.429,0.333,0.095,0.3,0.333,-0.033,-7.2,-7.0,-0.2,-7.0,0,1,-7,1
273350,Karmine Corp,T1,0,0.286,0.524,-0.238,0.2,0.4,-0.2,-7.4,-6.6,-0.8,-3.0,0,1,-3,1
272992,Night Wings Gaming,Trace Esports,0,0.5,0.444,0.056,0.5,0.444,0.056,-2.0,-5.0,3.0,-4.3,1,2,-13,3
272991,Trace Esports,Nova Esports,1,0.375,0.312,0.062,0.375,0.2,0.175,-4.2,-2.4,-1.8,0.7,2,1,2,3
271015,FUT Female,Karmine Corp GC,1,0.0,0.45,-0.45,0.0,0.3,-0.3,-16.0,-4.4,-11.6,4.3,2,1,13,3
271011,G2 Gozen,Guild GC,1,0.84,0.333,0.507,0.8,0.333,0.467,8.6,-2.3,10.9,3.0,2,0,6,2
271008,NASR Ignite,Karmine Corp GC,1,0.0,0.474,-0.474,0.0,0.3,-0.3,0.0,-3.4,3.4,5.0,2,0,10,2
271003,G2 Gozen,DSYRE GC,1,0.833,0.0,0.833,0.8,0.0,0.8,8.4,0.0,8.4,6.0,2,0,12,2
272989,Attacking Soul Esports,Nova Esports,1,0.364,0.333,0.03,0.3,0.3,0.0,-7.2,-3.0,-4.2,5.5,2,0,11,2
272988,Night Wings Gaming,Trace Esports,1,0.0,0.429,-0.429,0.0,0.429,-0.429,-14.0,-5.0,-9.0,3.3,2,1,10,3
271001,KPI Shine,Karmine Corp GC,1,0.667,0.5,0.167,0.667,0.4,0.267,-2.0,-1.8,-0.2,4.0,2,1,12,3
270995,G2 Gozen,Team Falcons Vega,1,0.826,0.0,0.826,0.8,0.0,0.8,9.6,-7.0,16.6,1.7,2,1,5,3
270331,KRÜ BLAZE,Globant Emerald Team,1,1.0,0.0,1.0,1.0,0.0,1.0,13.4,-10.0,23.4,2.2,3,1,9,4
270037,Legacy GC,Team Liquid Brazil,1,0.0,0.889,-0.889,0.0,0.889,-0.889,0.0,10.2,-10.2,2.7,2,1,8,3
270033,MIBR GC,ODDIK Bright,0,0.5,0.0,0.5,0.5,0.0,0.5,-3.2,-2.0,-1.2,-3.5,0,2,-7,2
270035,Team Liquid Brazil,Looking For Org 2.0,1,0.875,0.0,0.875,0.875,0.0,0.875,11.4,0.0,11.4,6.5,2,0,13,2
248277,Paper Rex,Evil Geniuses,0,0.783,0.607,0.175,0.8,0.7,0.1,5.6,7.0,-1.4,-3.0,1,3,-12,4
248283,Evil Geniuses,LOUD,1,0.593,0.769,-0.177,0.7,0.6,0.1,8.0,7.2,0.8,1.0,3,2,5,5
248282,FNATIC,LOUD,0,0.917,0.76,0.157,0.8,0.6,0.2,6.6,8.2,-1.6,-3.7,1,2,-11,3
248276,Paper Rex,Evil Geniuses,1,0.773,0.615,0.157,0.8,0.8,0.0,2.4,6.8,-4.4,1.0,2,1,3,3
248280,DRX,FNATIC,0,0.692,0.913,-0.221,0.5,0.8,-0.3,-1.2,8.6,-9.8,0.3,1,2,1,3
248281,LOUD,EDward Gaming,1,0.75,0.742,0.008,0.6,0.7,-0.1,4.6,1.2,3.4,2.7,2,1,8,3
248275,DRX,Evil Geniuses,0,0.72,0.6,0.12,0.6,0.8,-0.2,0.2,6.8,-6.6,-6.5,0,2,-13,2
248274,LOUD,Paper Rex,0,0.783,0.762,0.021,0.7,0.8,-0.1,1.4,3.0,-1.6,2.0,1,2,6,3
248279,Bilibili Gaming,EDward Gaming,0,0.647,0.733,-0.086,0.5,0.7,-0.2,-4.2,2.4,-6.6,-3.3,1,2,-10,3
248278,FNATIC,FUT Esports,1,0.909,0.522,0.387,0.8,0.5,0.3,7.8,-1.6,9.4,6.0,2,0,12,2
248273,Evil Geniuses,EDward Gaming,1,0.583,0.759,-0.175,0.7,0.7,0.0,2.4,9.6,-7.2,4.7,2,1,14,3
248272,DRX,Bilibili Gaming,1,0.708,0.667,0.042,0.5,0.6,-0.1,0.8,-0.2,1.0,3.5,2,0,7,2
248271,Paper Rex,FUT Esports,1,0.75,0.545,0.205,0.8,0.5,0.3,1.2,2.8,-1.6,6.0,2,0,12,2
248270,FNATIC,LOUD,0,0.952,0.773,0.18,0.9,0.6,0.3,12.4,-3.2,15.6,-4.5,0,2,-9,2
247098,Bilibili Gaming,NRG,1,0.656,0.64,0.016,0.6,0.6,0.0,-6.8,5.0,-11.8,5.5,2,0,11,2
247079,EDward Gaming,Giants Gaming,1,0.75,0.533,0.217,0.7,0.5,0.2,12.8,2.8,10.0,6.5,2,0,13,2
247090,FUT Esports,T1,1,0.524,0.55,-0.026,0.5,0.5,0.0,-0.2,-5.8,5.6,2.5,2,0,5,2
247104,Natus Vincere,LOUD,0,0.583,0.762,-0.179,0.4,0.6,-0.2,1.6,-2.0,3.6,-0.7,1,2,-2,3
247096,ZETA DIVISION,NRG,0,0.5,0.625,-0.125,0.5,0.6,-0.1,-0.4,-0.4,0.0,-7.0,0,2,-14,2
247078,KRÜ Esports,Giants Gaming,0,0.312,0.5,-0.188,0.5,0.5,0.0,6.4,-0.2,6.6,-2.5,0,2,-5,2
247077,Paper Rex,EDward Gaming,1,0.737,0.778,-0.041,0.8,0.8,0.0,-3.2,17.0,-20.2,4.0,2,0,8,2
247089,FunPlus Phoenix,T1,0,0.571,0.526,0.045,0.5,0.4,0.1,-1.0,-7.4,6.4,-4.5,0,2,-9,2
247103,Team Liquid,LOUD,0,0.579,0.75,-0.171,0.6,0.6,0.0,-2.8,-2.8,0.0,-8.0,0,2,-16,2
247095,FNATIC,Bilibili Gaming,1,0.95,0.677,0.273,0.9,0.7,0.2,11.8,0.8,11.0,8.0,2,0,16,2
247076,EDward Gaming,Giants Gaming,1,0.769,0.538,0.231,0.7,0.6,0.1,15.4,2.8,12.6,1.7,2,1,5,3
247075,Paper Rex,KRÜ Esports,1,0.722,0.333,0.389,0.8,0.5,0.3,-4.2,10.8,-15.0,5.5,2,0,11,2
247088,Evil Geniuses,FUT Esports,1,0.565,0.55,0.015,0.6,0.6,0.0,4.2,-2.6,6.8,3.0,2,0,6,2
247093,FNATIC,ZETA DIVISION,1,0.947,0.533,0.414,0.9,0.5,0.4,7.0,1.8,5.2,7.5,2,0,15,2
247094,NRG,Bilibili Gaming,0,0.652,0.667,-0.014,0.7,0.7,0.0,2.2,1.2,1.0,-3.5,0,2,-7,2
247102,Natus Vincere,DRX,0,0.609,0.696,-0.087,0.4,0.5,-0.1,-1.8,-1.6,-0.2,0.0,1,2,0,3
247086,Evil Geniuses,FunPlus Phoenix,1,0.545,0.6,-0.055,0.6,0.6,0.0,5.0,-0.4,5.4,5.0,2,0,10,2
247087,FUT Esports,T1,1,0.526,0.556,-0.029,0.5,0.5,0.0,-3.4,-3.2,-0.2,7.5,2,0,15,2
247101,DRX,LOUD,1,0.682,0.789,-0.108,0.5,0.7,-0.2,-1.8,2.6,-4.4,3.3,2,1,10,3
247100,Team Liquid,Natus Vincere,0,0.611,0.591,0.02,0.7,0.3,0.4,1.6,-3.4,5.0,-2.0,0,2,-4,2
244949,G2 Gozen,FUT Female,1,0.818,0.0,0.818,0.8,0.0,0.8,8.0,0.0,8.0,4.0,3,1,16,4
244948,Acend Rising,G2 Gozen,0,0.333,0.81,-0.476,0.333,0.8,-0.467,-10.7,5.6,-16.3,-1.3,1,2,-4,3
221966,SunXet Club Fem,KRÜ BLAZE,0,0.0,1.0,-1.0,0.0,1.0,-1.0,-11.0,12.6,-23.6,-5.0,1,2,-15,3
244947,BBL Queens,G2 Gozen,0,0.8,0.8,0.0,0.8,0.8,0.0,5.4,4.4,1.0,-2.0,1,2,-6,3
244945,G2 Gozen,Case Hydra,1,0.789,0.0,0.789,0.7,0.0,0.7,4.0,-17.0,21.0,5.5,2,0,11,2
